2025-10-26 at 20:16:36 | INFO | Бот успешно запущен
2025-10-26 at 20:16:41 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:16:41 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:16:44 | INFO | Поиск всех записей VPNCategory по фильтрам:{}
2025-10-26 at 20:16:44 | INFO | Найдено 2 записей.
2025-10-26 at 20:16:46 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:16:46 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:25:05 | INFO | Бот остановлен!
2025-10-26 at 20:25:11 | INFO | Бот успешно запущен
2025-10-26 at 20:25:24 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:25:24 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:25:27 | INFO | Поиск всех записей VPNCategory по фильтрам:{}
2025-10-26 at 20:25:27 | INFO | Найдено 2 записей.
2025-10-26 at 20:25:29 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:25:29 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:25:40 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 1}
2025-10-26 at 20:25:40 | INFO | Запись не найдена по фильтрам{'telegram_id': 1}
2025-10-26 at 20:27:39 | INFO | Бот остановлен!
2025-10-26 at 20:28:45 | INFO | Бот успешно запущен
2025-10-26 at 20:28:59 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:28:59 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:29:01 | INFO | Поиск всех записей VPNCategory по фильтрам:{}
2025-10-26 at 20:29:01 | INFO | Найдено 2 записей.
2025-10-26 at 20:29:02 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:29:02 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:29:14 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:29:14 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:32:24 | INFO | Бот остановлен!
2025-10-26 at 20:32:32 | INFO | Бот успешно запущен
2025-10-26 at 20:32:36 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:32:36 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:32:43 | INFO | Поиск всех записей VPNCategory по фильтрам:{}
2025-10-26 at 20:32:43 | INFO | Найдено 2 записей.
2025-10-26 at 20:32:44 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:32:44 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:32:57 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:32:57 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:44:10 | INFO | Бот остановлен!
2025-10-26 at 20:44:16 | INFO | Бот успешно запущен
2025-10-26 at 20:44:19 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:44:19 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:44:21 | INFO | Поиск всех записей VPNCategory по фильтрам:{}
2025-10-26 at 20:44:21 | INFO | Найдено 2 записей.
2025-10-26 at 20:44:23 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:44:23 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:44:34 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:44:34 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:44:35 | INFO | Запись VPN успешно добавлена.
2025-10-26 at 20:44:40 | INFO | Поиск всех записей VPN по фильтрам:{}
2025-10-26 at 20:44:40 | INFO | Найдено 4 записей.
2025-10-26 at 20:44:55 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_395bed9e'}
2025-10-26 at 20:44:55 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_395bed9e'}
2025-10-26 at 20:44:58 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:44:58 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:57:00 | INFO | Бот остановлен!
2025-10-26 at 20:57:06 | INFO | Бот успешно запущен
2025-10-26 at 20:57:10 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-26 at 20:57:10 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-26 at 20:57:11 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:57:11 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:58:43 | INFO | Бот остановлен!
2025-10-26 at 20:58:49 | INFO | Бот успешно запущен
2025-10-26 at 20:58:53 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_395bed9e'}
2025-10-26 at 20:58:53 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_395bed9e'}
2025-10-26 at 20:58:56 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-26 at 20:58:56 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:24:59 | INFO | Бот успешно запущен
2025-10-27 at 10:25:06 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 10:25:06 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 10:25:09 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:25:09 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:27:42 | INFO | Бот остановлен!
2025-10-27 at 10:27:48 | INFO | Бот успешно запущен
2025-10-27 at 10:27:52 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 10:27:52 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 10:27:56 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:27:56 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:35:35 | INFO | Бот остановлен!
2025-10-27 at 10:35:40 | INFO | Бот успешно запущен
2025-10-27 at 10:35:52 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 10:35:52 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 10:35:54 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:35:54 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:36:12 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:36:12 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:38:50 | INFO | Бот остановлен!
2025-10-27 at 10:38:55 | INFO | Бот успешно запущен
2025-10-27 at 10:39:01 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 10:39:01 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 10:39:04 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:39:04 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:39:19 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:39:19 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:57:38 | INFO | Бот остановлен!
2025-10-27 at 10:57:43 | INFO | Бот успешно запущен
2025-10-27 at 10:57:46 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:57:46 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:57:51 | INFO | Поиск всех записей VPN по фильтрам:{}
2025-10-27 at 10:57:51 | INFO | Найдено 4 записей.
2025-10-27 at 10:57:56 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 10:57:56 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 10:57:58 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:57:58 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 10:58:27 | INFO | Бот остановлен!
2025-10-27 at 11:05:29 | INFO | Бот успешно запущен
2025-10-27 at 11:05:37 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:05:37 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:05:39 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:05:39 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:06:58 | INFO | Бот остановлен!
2025-10-27 at 11:07:04 | INFO | Бот успешно запущен
2025-10-27 at 11:07:04 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:07:04 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:07:29 | INFO | Бот остановлен!
2025-10-27 at 11:09:48 | INFO | Бот успешно запущен
2025-10-27 at 11:09:59 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:09:59 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:10:14 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:10:14 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:23:25 | INFO | Бот остановлен!
2025-10-27 at 11:23:30 | INFO | Бот успешно запущен
2025-10-27 at 11:23:37 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:23:37 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:23:38 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:23:38 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:25:01 | INFO | Бот остановлен!
2025-10-27 at 11:25:07 | INFO | Бот успешно запущен
2025-10-27 at 11:25:11 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:25:11 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:25:16 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:25:16 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:26:19 | INFO | Бот остановлен!
2025-10-27 at 11:26:25 | INFO | Бот успешно запущен
2025-10-27 at 11:26:29 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:26:29 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:26:32 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:26:32 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:39:11 | INFO | Бот остановлен!
2025-10-27 at 11:39:16 | INFO | Бот успешно запущен
2025-10-27 at 11:39:19 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:39:19 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:39:23 | INFO | Поиск всех записей VPN по фильтрам:{}
2025-10-27 at 11:39:23 | INFO | Найдено 4 записей.
2025-10-27 at 11:39:25 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:39:25 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:39:26 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:39:26 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:40:14 | INFO | Бот остановлен!
2025-10-27 at 11:40:19 | INFO | Бот успешно запущен
2025-10-27 at 11:40:28 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:40:28 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 11:40:30 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:40:30 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:40:45 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 11:40:45 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:24:55 | INFO | Бот остановлен!
2025-10-27 at 13:25:01 | INFO | Бот успешно запущен
2025-10-27 at 13:25:03 | INFO | Бот остановлен!
2025-10-27 at 13:25:08 | INFO | Бот успешно запущен
2025-10-27 at 13:25:17 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 13:25:17 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 13:25:21 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:25:21 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:25:35 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:25:35 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:28:23 | INFO | Бот остановлен!
2025-10-27 at 13:28:30 | INFO | Бот успешно запущен
2025-10-27 at 13:28:39 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 13:28:39 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 13:28:46 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:28:46 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:29:03 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:29:03 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:30:54 | INFO | Бот остановлен!
2025-10-27 at 13:31:00 | INFO | Бот успешно запущен
2025-10-27 at 13:31:17 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 13:31:17 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 13:31:20 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:31:20 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:31:35 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:31:35 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 13:31:37 | ERROR | Ошибка для добавления записи: (sqlite3.IntegrityError) UNIQUE constraint failed: vpns.email
[SQL: INSERT INTO vpns (client_uuid, email, enable, inbound_id, flow, expiry_time, access_url, category_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, created_at, updated_at]
[parameters: ('af4221fb-33e4-4e6b-b24a-b86cb5cc0ea8', 'payed_433841377_f2e68f8d', 1, 1, 'xtls-rprx-vision', '2028-05-02 10:42:51.000000', "vless://email='payed_433841377_f2e68f8d' enable=True id='af4221fb-33e4-4e6b-b24a-b86cb5cc0ea8' password='' inbound_id=1 up=0 down=0 expiry_time=18408 ... (84 characters truncated) ... id='' tg_id='' total_gb=0@https://app.vnetworks.space:12299/R4hmdNyyIiVBBaY:443?type=tcp&security=tls&fp=chrome&alpn=http%2F1.1&flow=xtls-rprx-vision", 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-10-27 at 15:11:46 | INFO | Бот остановлен!
2025-10-27 at 15:11:51 | INFO | Бот успешно запущен
2025-10-27 at 15:12:27 | INFO | Поиск всех записей VPN по фильтрам:{}
2025-10-27 at 15:12:27 | INFO | Найдено 4 записей.
2025-10-27 at 15:12:28 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:12:28 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:12:31 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:12:31 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:12:48 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:12:48 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:19:39 | INFO | Бот успешно запущен
2025-10-27 at 15:19:45 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:19:45 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:19:47 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:19:47 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:20:02 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:20:02 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:20:18 | INFO | Бот остановлен!
2025-10-27 at 15:20:26 | INFO | Бот успешно запущен
2025-10-27 at 15:20:28 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:20:28 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:20:30 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:20:30 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:20:47 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:20:47 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:21:46 | INFO | Бот успешно запущен
2025-10-27 at 15:21:47 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:21:47 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:21:50 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:21:50 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:22:04 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:22:04 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:22:06 | ERROR | Обновляемая запись VPN с id=payed_433841377_f2e68f8d не найдена.
2025-10-27 at 15:23:55 | INFO | Бот остановлен!
2025-10-27 at 15:24:00 | INFO | Бот успешно запущен
2025-10-27 at 15:24:11 | INFO | Поиск всех записей VPN по фильтрам:{}
2025-10-27 at 15:24:11 | INFO | Найдено 4 записей.
2025-10-27 at 15:24:14 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:24:14 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:24:16 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:24:16 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:24:31 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:24:31 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:24:34 | ERROR | Обновляемая запись VPN с id=payed_433841377_f2e68f8d не найдена.
2025-10-27 at 15:26:01 | INFO | Поиск всех записей VPN по фильтрам:{}
2025-10-27 at 15:26:01 | INFO | Найдено 4 записей.
2025-10-27 at 15:26:03 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:26:03 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:26:09 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:26:09 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:26:13 | INFO | Поиск всех записей VPN по фильтрам:{}
2025-10-27 at 15:26:13 | INFO | Найдено 4 записей.
2025-10-27 at 15:26:15 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_395bed9e'}
2025-10-27 at 15:26:15 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_395bed9e'}
2025-10-27 at 15:26:18 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:26:18 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 15:26:22 | INFO | Поиск всех записей VPN по фильтрам:{}
2025-10-27 at 15:26:22 | INFO | Найдено 4 записей.
2025-10-27 at 15:26:23 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 15:26:23 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 21:21:27 | INFO | Бот остановлен!
2025-10-27 at 21:21:36 | INFO | Бот успешно запущен
2025-10-27 at 21:21:39 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 21:21:39 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 21:21:43 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:21:43 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:21:55 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:21:55 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:34:12 | INFO | Бот остановлен!
2025-10-27 at 21:34:19 | INFO | Бот успешно запущен
2025-10-27 at 21:34:27 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 21:34:27 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 21:34:31 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:34:31 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:34:43 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:34:43 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:40:35 | INFO | Бот остановлен!
2025-10-27 at 21:40:42 | INFO | Бот успешно запущен
2025-10-27 at 21:40:57 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 21:40:58 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-27 at 21:41:00 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:41:00 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:41:13 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-27 at 21:41:13 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-28 at 13:52:34 | INFO | Бот успешно запущен
2025-10-28 at 13:52:56 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-28 at 13:52:56 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-28 at 13:53:00 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-28 at 13:53:00 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-28 at 13:53:17 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-28 at 13:53:17 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-28 at 13:59:56 | INFO | Бот остановлен!
2025-10-28 at 14:00:03 | INFO | Бот успешно запущен
2025-10-28 at 14:00:15 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-28 at 14:00:15 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-28 at 14:00:19 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-28 at 14:00:19 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-28 at 14:00:35 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-28 at 14:00:35 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-28 at 14:01:19 | INFO | Бот остановлен!
2025-10-28 at 14:01:36 | INFO | Бот успешно запущен
2025-10-28 at 14:01:40 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-28 at 14:01:40 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-28 at 14:01:43 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-28 at 14:01:43 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-28 at 14:01:59 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-28 at 14:01:59 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-28 at 14:02:11 | INFO | Бот остановлен!
2025-10-29 at 09:23:20 | INFO | Бот успешно запущен
2025-10-29 at 09:23:43 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-29 at 09:23:43 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-29 at 09:23:50 | INFO | Поиск всех записей VPN по фильтрам:{}
2025-10-29 at 09:23:50 | INFO | Найдено 4 записей.
2025-10-29 at 09:23:52 | INFO | Поиск по одной записи VPN по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-29 at 09:23:52 | INFO | Запись найдена по фильтрам {'email': 'payed_433841377_f2e68f8d'}
2025-10-29 at 09:23:55 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-29 at 09:23:55 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-29 at 09:24:10 | INFO | Поиск по одной записи User по фильтрам {'telegram_id': 433841377}
2025-10-29 at 09:24:10 | INFO | Запись найдена по фильтрам {'telegram_id': 433841377}
2025-10-29 at 09:40:14 | INFO | Бот остановлен!
